Date,Principal,Total_Deposits,Rate,Daily_Interest,Cumulative_Interest,Additional_Deposit,Is_Quarter_End,Total_Value,Calculation_Notes
2023-07-23,34248.26464256736,32460,0.0975,9.148509048357035,209.07341359166375,0,False,34457.338056159024,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-24,34248.26464256736,32460,0.0975,9.148509048357035,218.22192264002078,0,False,34466.48656520738,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-25,34248.26464256736,32460,0.0975,9.148509048357035,227.3704316883778,0,False,34475.63507425574,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-26,34248.26464256736,32460,0.0975,9.148509048357035,236.51894073673483,0,False,34484.783583304095,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-27,34248.26464256736,32460,0.0975,9.148509048357035,245.66744978509186,0,False,34493.93209235245,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-28,34248.26464256736,32460,0.0975,9.148509048357035,254.8159588334489,0,False,34503.080601400805,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-29,34248.26464256736,32460,0.0975,9.148509048357035,263.96446788180594,0,False,34512.22911044917,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-30,34248.26464256736,32460,0.0975,9.148509048357035,273.112976930163,0,False,34521.37761949752,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-31,34248.26464256736,32460,0.0975,9.148509048357035,282.26148597852,0,False,34530.52612854588,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-01,34248.26464256736,32460,0.0975,9.148509048357035,291.409995026877,0,False,34539.67463759424,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-02,34248.26464256736,32460,0.0975,9.148509048357035,300.55850407523405,0,False,34548.82314664259,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-03,34248.26464256736,32460,0.0975,9.148509048357035,309.7070131235911,0,False,34557.97165569095,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-04,34248.26464256736,32460,0.0975,9.148509048357035,318.8555221719481,0,False,34567.12016473931,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-05,34248.26464256736,32460,0.0975,9.148509048357035,328.00403122030514,0,False,34576.268673787665,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-06,34248.26464256736,32460,0.0975,9.148509048357035,337.15254026866216,0,False,34585.41718283602,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-07,34248.26464256736,32460,0.0975,9.148509048357035,346.3010493170192,0,False,34594.56569188438,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-08,34248.26464256736,32460,0.0975,9.148509048357035,355.4495583653762,0,False,34603.714200932736,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-09,34248.26464256736,32460,0.0975,9.148509048357035,364.59806741373325,0,False,34612.86270998109,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-10,34248.26464256736,32460,0.0975,9.148509048357035,373.7465764620903,0,False,34622.01121902945,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-11,34248.26464256736,32460,0.0975,9.148509048357035,382.8950855104473,0,False,34631.15972807781,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-12,34248.26464256736,32460,0.0975,9.148509048357035,392.04359455880433,0,False,34640.30823712616,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-13,34248.26464256736,32460,0.0975,9.148509048357035,401.19210360716136,0,False,34649.45674617452,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-14,34248.26464256736,32460,0.0975,9.148509048357035,410.3406126555184,0,False,34658.60525522288,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-08-15,35723.26464256736,33935,0.0975,9.542515897672104,419.8831285531905,1475,False,36143.14777112055,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-16,35723.26464256736,33935,0.0975,9.542515897672104,429.4256444508626,0,False,36152.690287018224,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-17,35723.26464256736,33935,0.0975,9.542515897672104,438.9681603485347,0,False,36162.232802915896,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-18,35723.26464256736,33935,0.0975,9.542515897672104,448.5106762462068,0,False,36171.77531881357,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-19,35723.26464256736,33935,0.0975,9.542515897672104,458.0531921438789,0,False,36181.31783471124,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-20,35723.26464256736,33935,0.0975,9.542515897672104,467.595708041551,0,False,36190.86035060891,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-21,35723.26464256736,33935,0.0975,9.542515897672104,477.1382239392231,0,False,36200.402866506585,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-22,35723.26464256736,33935,0.0975,9.542515897672104,486.6807398368952,0,False,36209.94538240426,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-23,35723.26464256736,33935,0.0975,9.542515897672104,496.2232557345673,0,False,36219.48789830193,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-24,35723.26464256736,33935,0.0975,9.542515897672104,505.7657716322394,0,False,36229.0304141996,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-25,35723.26464256736,33935,0.0975,9.542515897672104,515.3082875299115,0,False,36238.572930097274,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-26,35723.26464256736,33935,0.0975,9.542515897672104,524.8508034275835,0,False,36248.11544599494,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-27,35723.26464256736,33935,0.0975,9.542515897672104,534.3933193252556,0,False,36257.65796189261,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-28,35723.26464256736,33935,0.0975,9.542515897672104,543.9358352229276,0,False,36267.200477790284,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-29,35723.26464256736,33935,0.0975,9.542515897672104,553.4783511205997,0,False,36276.742993687956,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-30,35723.26464256736,33935,0.0975,9.542515897672104,563.0208670182717,0,False,36286.28550958563,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-08-31,35723.26464256736,33935,0.0975,9.542515897672104,572.5633829159437,0,False,36295.8280254833,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-09-01,35723.26464256736,33935,0.0975,9.542515897672104,582.1058988136158,0,False,36305.37054138097,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-09-02,35723.26464256736,33935,0.0975,9.542515897672104,591.6484147112878,0,False,36314.913057278645,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-09-03,35723.26464256736,33935,0.0975,9.542515897672104,601.1909306089599,0,False,36324.45557317632,"Daily interest on R35,723.26 @ 9.75% p.a."
2023-09-04,36823.26464256736,35035,0.0975,9.83635151411046,611.0272821230703,1100,False,37434.29192469043,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-05,36823.26464256736,35035,0.0975,9.83635151411046,620.8636336371808,0,False,37444.12827620454,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-06,36823.26464256736,35035,0.0975,9.83635151411046,630.6999851512912,0,False,37453.96462771865,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-07,36823.26464256736,35035,0.0975,9.83635151411046,640.5363366654017,0,False,37463.80097923276,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-08,36823.26464256736,35035,0.0975,9.83635151411046,650.3726881795121,0,False,37473.637330746875,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-09,36823.26464256736,35035,0.0975,9.83635151411046,660.2090396936226,0,False,37483.473682260985,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-10,36823.26464256736,35035,0.0975,9.83635151411046,670.045391207733,0,False,37493.310033775095,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-11,36823.26464256736,35035,0.0975,9.83635151411046,679.8817427218435,0,False,37503.146385289205,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-12,36823.26464256736,35035,0.0975,9.83635151411046,689.7180942359539,0,False,37512.982736803315,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-13,36823.26464256736,35035,0.0975,9.83635151411046,699.5544457500644,0,False,37522.819088317425,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-14,36823.26464256736,35035,0.0975,9.83635151411046,709.3907972641748,0,False,37532.655439831535,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-15,36823.26464256736,35035,0.0975,9.83635151411046,719.2271487782853,0,False,37542.491791345645,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-16,36823.26464256736,35035,0.0975,9.83635151411046,729.0635002923957,0,False,37552.328142859755,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-17,36823.26464256736,35035,0.0975,9.83635151411046,738.8998518065061,0,False,37562.164494373865,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-18,36823.26464256736,35035,0.0975,9.83635151411046,748.7362033206166,0,False,37572.000845887975,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-19,36823.26464256736,35035,0.0975,9.83635151411046,758.572554834727,0,False,37581.837197402085,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-20,36823.26464256736,35035,0.0975,9.83635151411046,768.4089063488375,0,False,37591.673548916195,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-21,36823.26464256736,35035,0.0975,9.83635151411046,778.2452578629479,0,False,37601.509900430305,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-22,36823.26464256736,35035,0.0975,9.83635151411046,788.0816093770584,0,False,37611.346251944415,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-23,36823.26464256736,35035,0.0975,9.83635151411046,797.9179608911688,0,False,37621.182603458525,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-24,36823.26464256736,35035,0.0975,9.83635151411046,807.7543124052793,0,False,37631.01895497264,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-25,36823.26464256736,35035,0.0975,9.83635151411046,817.5906639193897,0,False,37640.85530648675,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-26,36823.26464256736,35035,0.0975,9.83635151411046,827.4270154335002,0,False,37650.69165800086,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-27,36823.26464256736,35035,0.0975,9.83635151411046,837.2633669476106,0,False,37660.52800951497,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-28,36823.26464256736,35035,0.0975,9.83635151411046,847.0997184617211,0,False,37670.36436102908,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-29,36823.26464256736,35035,0.0975,9.83635151411046,856.9360699758315,0,False,37680.20071254319,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-09-30,36823.26464256736,35035,0.0975,9.83635151411046,866.772421489942,0,True,37690.0370640573,"Daily interest on R36,823.26 @ 9.75% p.a."
2023-10-01,37690.0370640573,35035,0.1,10.326037551796523,10.326037551796523,0,False,37700.363101609095,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-02,37690.0370640573,35035,0.1,10.326037551796523,20.652075103593045,0,False,37710.689139160895,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-03,37690.0370640573,35035,0.1,10.326037551796523,30.978112655389566,0,False,37721.01517671269,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-04,37690.0370640573,35035,0.1,10.326037551796523,41.30415020718609,0,False,37731.34121426449,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-05,37690.0370640573,35035,0.1,10.326037551796523,51.630187758982615,0,False,37741.66725181628,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-06,37690.0370640573,35035,0.1,10.326037551796523,61.95622531077914,0,False,37751.99328936808,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-07,37690.0370640573,35035,0.1,10.326037551796523,72.28226286257566,0,False,37762.319326919875,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-08,37690.0370640573,35035,0.1,10.326037551796523,82.60830041437218,0,False,37772.645364471675,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-09,37690.0370640573,35035,0.1,10.326037551796523,92.9343379661687,0,False,37782.97140202347,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-10,37690.0370640573,35035,0.1,10.326037551796523,103.26037551796522,0,False,37793.29743957527,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-11,37690.0370640573,35035,0.1,10.326037551796523,113.58641306976173,0,False,37803.62347712706,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-12,37690.0370640573,35035,0.1,10.326037551796523,123.91245062155825,0,False,37813.94951467886,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-13,37690.0370640573,35035,0.1,10.326037551796523,134.23848817335477,0,False,37824.275552230654,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-14,37690.0370640573,35035,0.1,10.326037551796523,144.5645257251513,0,False,37834.601589782455,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-15,37690.0370640573,35035,0.1,10.326037551796523,154.89056327694783,0,False,37844.92762733425,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-16,37690.0370640573,35035,0.1,10.326037551796523,165.21660082874436,0,False,37855.25366488605,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-17,37690.0370640573,35035,0.1,10.326037551796523,175.5426383805409,0,False,37865.57970243784,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-18,37690.0370640573,35035,0.1,10.326037551796523,185.86867593233742,0,False,37875.90573998964,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-19,37690.0370640573,35035,0.1,10.326037551796523,196.19471348413396,0,False,37886.231777541434,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-20,37690.0370640573,35035,0.1,10.326037551796523,206.5207510359305,0,False,37896.557815093234,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-21,37690.0370640573,35035,0.1,10.326037551796523,216.84678858772702,0,False,37906.88385264503,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-22,37690.0370640573,35035,0.1,10.326037551796523,227.17282613952355,0,False,37917.20989019683,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-23,37690.0370640573,35035,0.1,10.326037551796523,237.49886369132008,0,False,37927.53592774862,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-24,37690.0370640573,35035,0.1,10.326037551796523,247.8249012431166,0,False,37937.86196530042,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-25,37690.0370640573,35035,0.1,10.326037551796523,258.15093879491315,0,False,37948.188002852214,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-26,37690.0370640573,35035,0.1,10.326037551796523,268.47697634670965,0,False,37958.514040404014,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-27,37690.0370640573,35035,0.1,10.326037551796523,278.80301389850615,0,False,37968.84007795581,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-28,37690.0370640573,35035,0.1,10.326037551796523,289.12905145030265,0,False,37979.16611550761,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-29,37690.0370640573,35035,0.1,10.326037551796523,299.45508900209916,0,False,37989.4921530594,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-30,37690.0370640573,35035,0.1,10.326037551796523,309.78112655389566,0,False,37999.8181906112,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-10-31,37690.0370640573,35035,0.1,10.326037551796523,320.10716410569216,0,False,38010.14422816299,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-01,37690.0370640573,35035,0.1,10.326037551796523,330.43320165748867,0,False,38020.470265714794,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-02,37690.0370640573,35035,0.1,10.326037551796523,340.75923920928517,0,False,38030.79630326659,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-03,37690.0370640573,35035,0.1,10.326037551796523,351.0852767610817,0,False,38041.12234081839,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-04,37690.0370640573,35035,0.1,10.326037551796523,361.4113143128782,0,False,38051.44837837018,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-05,37690.0370640573,35035,0.1,10.326037551796523,371.7373518646747,0,False,38061.77441592198,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-06,37690.0370640573,35035,0.1,10.326037551796523,382.0633894164712,0,False,38072.10045347377,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-07,37690.0370640573,35035,0.1,10.326037551796523,392.3894269682677,0,False,38082.426491025566,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-08,37690.0370640573,35035,0.1,10.326037551796523,402.7154645200642,0,False,38092.752528577366,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-09,37690.0370640573,35035,0.1,10.326037551796523,413.0415020718607,0,False,38103.07856612916,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-10,37690.0370640573,35035,0.1,10.326037551796523,423.3675396236572,0,False,38113.40460368096,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-11,37690.0370640573,35035,0.1,10.326037551796523,433.6935771754537,0,False,38123.73064123275,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-12,37690.0370640573,35035,0.1,10.326037551796523,444.0196147272502,0,False,38134.05667878455,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-13,37690.0370640573,35035,0.1,10.326037551796523,454.3456522790467,0,False,38144.382716336346,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-14,37690.0370640573,35035,0.1,10.326037551796523,464.6716898308432,0,False,38154.708753888146,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-15,37690.0370640573,35035,0.1,10.326037551796523,474.9977273826397,0,False,38165.03479143994,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-16,37690.0370640573,35035,0.1,10.326037551796523,485.3237649344362,0,False,38175.36082899174,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-17,37690.0370640573,35035,0.1,10.326037551796523,495.6498024862327,0,False,38185.68686654353,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-18,37690.0370640573,35035,0.1,10.326037551796523,505.9758400380292,0,False,38196.01290409533,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-19,37690.0370640573,35035,0.1,10.326037551796523,516.3018775898257,0,False,38206.338941647125,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-20,37690.0370640573,35035,0.1,10.326037551796523,526.6279151416222,0,False,38216.664979198926,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-21,37690.0370640573,35035,0.1,10.326037551796523,536.9539526934187,0,False,38226.99101675072,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-22,37690.0370640573,35035,0.1,10.326037551796523,547.2799902452152,0,False,38237.31705430252,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-23,37690.0370640573,35035,0.1,10.326037551796523,557.6060277970117,0,False,38247.64309185431,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-24,37690.0370640573,35035,0.1,10.326037551796523,567.9320653488082,0,False,38257.96912940611,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-25,37690.0370640573,35035,0.1,10.326037551796523,578.2581029006047,0,False,38268.295166957905,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-26,37690.0370640573,35035,0.1,10.326037551796523,588.5841404524012,0,False,38278.621204509705,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-27,37690.0370640573,35035,0.1,10.326037551796523,598.9101780041977,0,False,38288.9472420615,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-28,37690.0370640573,35035,0.1,10.326037551796523,609.2362155559942,0,False,38299.2732796133,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-29,37690.0370640573,35035,0.1,10.326037551796523,619.5622531077908,0,False,38309.59931716509,"Daily interest on R37,690.04 @ 10.00% p.a."
2023-11-30,39490.0370640573,36835,0.1,10.81918823672803,630.3814413445187,1800,False,40120.41850540182,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-01,39490.0370640573,36835,0.1,10.81918823672803,641.2006295812467,0,False,40131.23769363855,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-02,39490.0370640573,36835,0.1,10.81918823672803,652.0198178179747,0,False,40142.05688187528,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-03,39490.0370640573,36835,0.1,10.81918823672803,662.8390060547027,0,False,40152.876070112005,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-04,39490.0370640573,36835,0.1,10.81918823672803,673.6581942914307,0,False,40163.69525834873,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-05,39490.0370640573,36835,0.1,10.81918823672803,684.4773825281587,0,False,40174.51444658546,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-06,39490.0370640573,36835,0.1,10.81918823672803,695.2965707648867,0,False,40185.333634822186,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-07,39490.0370640573,36835,0.1,10.81918823672803,706.1157590016147,0,False,40196.15282305892,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-08,39490.0370640573,36835,0.1,10.81918823672803,716.9349472383427,0,False,40206.97201129564,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-09,39490.0370640573,36835,0.1,10.81918823672803,727.7541354750707,0,False,40217.791199532374,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-10,39490.0370640573,36835,0.1,10.81918823672803,738.5733237117987,0,False,40228.6103877691,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-11,39490.0370640573,36835,0.1,10.81918823672803,749.3925119485267,0,False,40239.42957600583,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-12,39490.0370640573,36835,0.1,10.81918823672803,760.2117001852547,0,False,40250.248764242555,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-13,39490.0370640573,36835,0.1,10.81918823672803,771.0308884219827,0,False,40261.06795247929,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-14,39490.0370640573,36835,0.1,10.81918823672803,781.8500766587107,0,False,40271.88714071601,"Daily interest on R39,490.04 @ 10.00% p.a."
2023-12-15,40465.0370640573,37810,0.1,11.086311524399262,792.9363881831099,975,False,41257.97345224041,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-16,40465.0370640573,37810,0.1,11.086311524399262,804.0226997075091,0,False,41269.05976376481,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-17,40465.0370640573,37810,0.1,11.086311524399262,815.1090112319083,0,False,41280.14607528921,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-18,40465.0370640573,37810,0.1,11.086311524399262,826.1953227563075,0,False,41291.23238681361,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-19,40465.0370640573,37810,0.1,11.086311524399262,837.2816342807067,0,False,41302.31869833801,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-20,40465.0370640573,37810,0.1,11.086311524399262,848.3679458051059,0,False,41313.40500986241,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-21,40465.0370640573,37810,0.1,11.086311524399262,859.4542573295051,0,False,41324.491321386806,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-22,40465.0370640573,37810,0.1,11.086311524399262,870.5405688539043,0,False,41335.577632911205,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-23,40465.0370640573,37810,0.1,11.086311524399262,881.6268803783036,0,False,41346.663944435604,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-24,40465.0370640573,37810,0.1,11.086311524399262,892.7131919027028,0,False,41357.75025596,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-25,40465.0370640573,37810,0.1,11.086311524399262,903.799503427102,0,False,41368.8365674844,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-26,40465.0370640573,37810,0.1,11.086311524399262,914.8858149515012,0,False,41379.9228790088,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-27,40465.0370640573,37810,0.1,11.086311524399262,925.9721264759004,0,False,41391.0091905332,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-28,40465.0370640573,37810,0.1,11.086311524399262,937.0584380002996,0,False,41402.0955020576,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-29,40465.0370640573,37810,0.1,11.086311524399262,948.1447495246988,0,False,41413.181813582,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-30,40465.0370640573,37810,0.1,11.086311524399262,959.231061049098,0,False,41424.2681251064,"Daily interest on R40,465.04 @ 10.00% p.a."
2023-12-31,40465.0370640573,37810,0.1,11.086311524399262,970.3173725734972,0,True,41435.3544366308,"Daily interest on R40,465.04 @ 10.00% p.a."
2024-01-01,41435.3544366308,37810,0.09,10.216936710402114,10.216936710402114,0,False,41445.5713733412,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-02,41435.3544366308,37810,0.09,10.216936710402114,20.43387342080423,0,False,41455.788310051605,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-03,41435.3544366308,37810,0.09,10.216936710402114,30.65081013120634,0,False,41466.005246762004,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-04,41435.3544366308,37810,0.09,10.216936710402114,40.86774684160846,0,False,41476.222183472404,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-05,41435.3544366308,37810,0.09,10.216936710402114,51.084683552010574,0,False,41486.43912018281,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-06,41435.3544366308,37810,0.09,10.216936710402114,61.30162026241269,0,False,41496.65605689321,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-07,41435.3544366308,37810,0.09,10.216936710402114,71.5185569728148,0,False,41506.87299360361,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-08,41435.3544366308,37810,0.09,10.216936710402114,81.73549368321692,0,False,41517.08993031402,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-09,41435.3544366308,37810,0.09,10.216936710402114,91.95243039361903,0,False,41527.30686702442,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-10,41435.3544366308,37810,0.09,10.216936710402114,102.16936710402113,0,False,41537.52380373482,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-11,41435.3544366308,37810,0.09,10.216936710402114,112.38630381442324,0,False,41547.740740445224,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-12,41435.3544366308,37810,0.09,10.216936710402114,122.60324052482535,0,False,41557.957677155624,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-13,41435.3544366308,37810,0.09,10.216936710402114,132.82017723522748,0,False,41568.174613866024,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-14,41435.3544366308,37810,0.09,10.216936710402114,143.03711394562959,0,False,41578.39155057643,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-15,41435.3544366308,37810,0.09,10.216936710402114,153.2540506560317,0,False,41588.60848728683,"Daily interest on R41,435.35 @ 9.00% p.a."
2024-01-16,41935.3544366308,38310,0.09,10.340224381634991,163.59427503766668,500,False,42098.94871166846,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-17,41935.3544366308,38310,0.09,10.340224381634991,173.93449941930166,0,False,42109.2889360501,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-18,41935.3544366308,38310,0.09,10.340224381634991,184.27472380093664,0,False,42119.62916043174,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-19,41935.3544366308,38310,0.09,10.340224381634991,194.61494818257162,0,False,42129.96938481337,"Daily interest on R41,935.35 @ 9.00% p.a."
2024-01-20,41935.3544366308,38310,0.09,10.340224381634991,204.9551725642066,0,False,42140.30960919501,"Daily interest on R41,935.35 @ 9.00% p.a."
